Stock,Trade_Date,direction,Entry_Price,Exit_Price,Exit_Type,Exit_Time,Gap,Gap_ATR,Alpha,ATR_14,Prev_Entropy_Norm,Stop_Loss,Raw_Ret_%,Net_Ret_%,PnL/Share,Is_Win,Trades_Today,Capital_Alloc,Shares,PnL_₹,Direction
ADANIPOWER,2021-04-06,-1,19.7,19.7,time,2021-04-06 15:00:00,0.8500000000000014,0.6979472140762473,-0.6979472140762473,1.2178571428571432,0.0,22.744642857142857,0.0,-0.14,0.0,False,1,100000.0,5076.0,-140.0,SHORT
ADANIPOWER,2021-04-07,-1,20.65,19.7,gap_fill,2021-04-07 10:21:00,0.9499999999999993,0.7823529411764698,-0.7823529411764698,1.2142857142857146,0.0,23.685714285714283,4.6005,4.4605,0.9499999999999993,True,1,100000.0,4842.0,4460.484261501208,SHORT
ADANIPOWER,2021-04-13,1,17.8,18.55,gap_fill,2021-04-13 10:09:00,-0.6500000000000021,-0.5337243401759548,0.5337243401759548,1.217857142857143,0.0,14.755357142857143,4.2135,4.0735,0.75,True,1,100000.0,5617.0,4073.483146067416,LONG
ADANIPOWER,2021-04-29,-1,19.25,19.55,time,2021-04-29 15:00:00,0.5,0.5426356589147292,-0.5426356589147292,0.9214285714285706,0.0,21.553571428571427,-1.5584,-1.6984,-0.3000000000000007,False,2,50000.0,2597.0,-849.220779220781,SHORT
ADANIPOWER,2021-05-07,-1,19.85,19.45,time,2021-05-07 15:00:00,0.4499999999999993,0.5650224215246632,-0.5650224215246632,0.7964285714285708,0.4300566308279558,21.84107142857143,2.0151,1.8751,0.40000000000000213,True,1,100000.0,5037.0,1875.1133501259555,SHORT
ADANIPOWER,2021-06-07,-1,23.15,25.266071428571426,stop_loss,2021-06-07 10:04:00,1.3500000000000014,1.594936708860762,-1.594936708860762,0.846428571428571,0.0,25.266071428571426,-9.1407,-9.2807,-2.116071428571427,False,2,50000.0,2159.0,-4640.348657821656,SHORT
ADANIPOWER,2021-06-08,-1,28.6,30.1,time,2021-06-08 15:00:00,1.4000000000000021,1.2980132450331152,-1.2980132450331152,1.078571428571428,0.0,31.29642857142857,-5.2448,-5.3848,-1.5,False,2,50000.0,1748.0,-2692.377622377622,SHORT
ADANIPOWER,2021-06-14,1,28.2,28.2,time,2021-06-14 15:00:00,-1.5,-0.7540394973070019,0.7540394973070019,1.9892857142857139,0.44870173543594033,23.226785714285715,0.0,-0.14,0.0,False,1,100000.0,3546.0,-140.0,LONG
ADANIPOWER,2021-06-15,1,26.8,26.8,time,2021-06-15 15:00:00,-1.3999999999999986,-0.6793760831889075,0.6793760831889075,2.0607142857142855,0.0,21.64821428571429,0.0,-0.14,0.0,False,3,33333.333333333336,1243.0,-46.66666666666667,LONG
ADANIPOWER,2021-06-16,1,25.45,25.45,time,2021-06-16 15:00:00,-1.3500000000000014,-0.6342281879194639,0.6342281879194639,2.128571428571428,0.0,20.12857142857143,0.0,-0.14,0.0,False,3,33333.333333333336,1309.0,-46.66666666666667,LONG
ADANIPOWER,2021-06-17,1,24.2,24.2,time,2021-06-17 15:00:00,-1.25,-0.5833333333333334,0.5833333333333334,2.142857142857143,0.0,18.84285714285714,0.0,-0.14,0.0,False,3,33333.333333333336,1377.0,-46.66666666666667,LONG
ADANIPOWER,2021-06-21,1,21.85,23.0,gap_fill,2021-06-21 12:08:00,-1.1499999999999986,-0.5218800648298212,0.5218800648298212,2.2035714285714283,0.0,16.341071428571432,5.2632,5.1232,1.1499999999999986,True,3,33333.333333333336,1525.0,1707.719298245612,LONG
ADANIPOWER,2021-06-23,-1,25.9,25.3,gap_fill,2021-06-23 09:22:00,1.3000000000000007,0.5608628659476119,-0.5608628659476119,2.317857142857143,0.0,31.694642857142856,2.3166,2.1766,0.5999999999999979,True,1,100000.0,3861.0,2176.6023166023087,SHORT
ADANIPOWER,2021-07-02,1,20.9,21.55,gap_fill,2021-07-02 10:22:00,-1.0500000000000007,-0.7084337349397595,0.7084337349397595,1.4821428571428572,0.03731262813959566,17.194642857142856,3.11,2.97,0.6500000000000021,True,3,33333.333333333336,1594.0,990.015948963321,LONG
ADANIPOWER,2021-07-22,1,18.6,19.4,gap_fill,2021-07-22 14:52:00,-0.9499999999999993,-0.8721311475409826,0.8721311475409826,1.0892857142857146,0.07449833751787285,15.876785714285715,4.3011,4.1611,0.7999999999999972,True,3,33333.333333333336,1792.0,1387.0250896057298,LONG
ADANIPOWER,2021-08-06,-1,18.3,17.8,gap_fill,2021-08-06 09:37:00,0.6499999999999986,0.5986842105263144,-0.5986842105263144,1.0857142857142859,0.42742375081554496,21.014285714285716,2.7322,2.5922,0.5,True,1,100000.0,5464.0,2592.24043715847,SHORT
ADANIPOWER,2021-08-11,1,16.55,16.7,time,2021-08-11 15:00:00,-0.7999999999999972,-0.7724137931034453,0.7724137931034453,1.035714285714286,0.0,13.960714285714285,0.9063,0.7663,0.14999999999999858,True,1,100000.0,6042.0,766.3444108761244,LONG
ADANIPOWER,2021-08-25,-1,16.2,16.2,time,2021-08-25 15:00:00,0.75,0.8267716535433068,-0.8267716535433068,0.9071428571428575,0.0,18.46785714285714,0.0,-0.14,0.0,False,3,33333.333333333336,2057.0,-46.66666666666667,SHORT
ADANIPOWER,2021-08-27,-1,17.9,17.05,gap_fill,2021-08-27 09:31:00,0.8499999999999979,0.959677419354836,-0.959677419354836,0.885714285714286,0.0,20.114285714285714,4.7486,4.6086,0.8499999999999979,True,3,33333.333333333336,1862.0,1536.2011173184321,SHORT
ADANIPOWER,2021-08-31,-1,19.55,19.7,time,2021-08-31 15:00:00,0.8500000000000014,0.9754098360655753,-0.9754098360655753,0.8714285714285716,0.0,21.728571428571428,-0.7673,-0.9073,-0.14999999999999858,False,1,100000.0,5115.0,-907.2634271099672,SHORT
ADANIPOWER,2021-09-01,-1,20.7,20.7,time,2021-09-01 15:00:00,0.6999999999999993,0.8132780082987544,-0.8132780082987544,0.8607142857142857,0.0,22.851785714285715,0.0,-0.14,0.0,False,2,50000.0,2415.0,-70.0,SHORT
ADANIPOWER,2021-09-02,-1,21.7,21.7,time,2021-09-02 15:00:00,1.0,1.1475409836065573,-1.1475409836065573,0.8714285714285716,0.0,23.878571428571426,0.0,-0.14,0.0,False,1,100000.0,4608.0,-140.0,SHORT
ADANIPOWER,2021-09-03,-1,21.6,21.7,gap_fill,2021-09-03 09:20:00,0.9499999999999993,1.0991735537190075,-1.0991735537190075,0.8642857142857142,0.0,23.760714285714286,-0.463,-0.603,-0.09999999999999787,False,1,100000.0,4629.0,-602.962962962953,SHORT
ADANIPOWER,2021-09-06,1,20.0,19.6,time,2021-09-06 15:00:00,-1.0499999999999972,-1.0729927007299243,1.0729927007299243,0.9785714285714284,0.0,17.55357142857143,-2.0,-2.14,-0.3999999999999986,False,1,100000.0,5000.0,-2139.9999999999927,LONG
ADANIPOWER,2021-09-07,1,18.7,18.6,time,2021-09-07 15:00:00,-0.5500000000000007,-0.5422535211267615,0.5422535211267615,1.0142857142857138,0.0,16.164285714285715,-0.5348,-0.6748,-0.09999999999999787,False,1,100000.0,5347.0,-674.7593582887587,LONG
ADANIPOWER,2021-09-08,1,18.25,18.6,gap_fill,2021-09-08 09:21:00,-0.6000000000000014,-0.5853658536585381,0.5853658536585381,1.0249999999999997,0.0,15.6875,1.9178,1.7778,0.3500000000000014,True,2,50000.0,2739.0,888.904109589045,LONG
ADANIPOWER,2021-10-18,-1,24.65,24.65,time,2021-10-18 15:00:00,1.3000000000000007,1.5964912280701766,-1.5964912280701766,0.8142857142857142,0.0,26.685714285714283,0.0,-0.14,0.0,False,3,33333.333333333336,1352.0,-46.66666666666667,SHORT
ADANIPOWER,2021-10-19,-1,27.1,24.65,gap_fill,2021-10-19 10:09:00,2.0500000000000007,2.216216216216217,-2.216216216216217,0.9249999999999999,0.0,29.4125,9.0406,8.9006,2.450000000000003,True,1,100000.0,3690.0,8900.59040590407,SHORT
ADANIPOWER,2021-10-26,1,21.15,22.25,gap_fill,2021-10-26 09:25:00,-0.75,-0.5426356589147289,0.5426356589147289,1.3821428571428567,0.0,17.694642857142856,5.2009,5.0609,1.1000000000000014,True,1,100000.0,4728.0,5060.945626477548,LONG
ADANIPOWER,2021-12-16,-1,20.6,20.4,gap_fill,2021-12-16 09:27:00,0.3500000000000014,0.5212765957446837,-0.5212765957446837,0.6714285714285706,0.30513005017562755,22.27857142857143,0.9709,0.8309,0.20000000000000284,True,1,100000.0,4854.0,830.8737864077808,SHORT
ADANIPOWER,2021-12-20,1,19.15,19.4,time,2021-12-20 15:00:00,-0.3000000000000007,-0.5185185185185206,0.5185185185185206,0.5785714285714276,0.38014828835344133,17.70357142857143,1.3055,1.1655,0.25,True,2,50000.0,2610.0,582.7415143603133,LONG
ADANIPOWER,2022-01-04,-1,20.65,20.2,gap_fill,2022-01-04 09:40:00,0.3000000000000007,0.525000000000001,-0.525000000000001,0.5714285714285717,0.18900313228591348,22.07857142857143,2.1792,2.0392,0.4499999999999993,True,1,100000.0,4842.0,2039.1767554479388,SHORT
ADANIPOWER,2022-01-07,-1,20.35,19.95,gap_fill,2022-01-07 11:54:00,0.3500000000000014,0.6322580645161311,-0.6322580645161311,0.553571428571429,0.3556616103340425,21.733928571428574,1.9656,1.8256,0.40000000000000213,True,2,50000.0,2457.0,912.8009828009881,SHORT
ADANIPOWER,2022-01-13,-1,23.7,23.9,gap_fill,2022-01-13 09:20:00,0.6500000000000021,0.8017621145374471,-0.8017621145374471,0.8107142857142863,0.29022929669108,25.726785714285715,-0.8439,-0.9839,-0.1999999999999993,False,1,100000.0,4219.0,-983.8818565400813,SHORT
ADANIPOWER,2022-04-07,-1,51.4,48.95,gap_fill,2022-04-07 13:28:00,2.4499999999999957,0.9371584699453536,-0.9371584699453536,2.6142857142857143,0.0,57.93571428571428,4.7665,4.6265,2.4499999999999957,True,1,100000.0,1945.0,4626.536964980537,SHORT
ADANIPOWER,2022-04-08,1,44.2,44.2,time,2022-04-08 15:00:00,-2.299999999999997,-0.7940813810110965,0.7940813810110965,2.8964285714285714,0.0,36.95892857142857,0.0,-0.14,0.0,False,1,100000.0,2262.0,-140.0,LONG
ADANIPOWER,2022-04-26,-1,57.15,57.15,time,2022-04-26 15:00:00,2.700000000000003,0.8362831858407089,-0.8362831858407089,3.228571428571428,0.0,65.22142857142858,0.0,-0.14,0.0,False,1,100000.0,1749.0,-140.0,SHORT
ADANIPOWER,2022-04-27,-1,60.0,57.15,gap_fill,2022-04-27 09:27:00,2.450000000000003,0.7857961053837351,-0.7857961053837351,3.117857142857143,0.0,67.79464285714286,4.75,4.61,2.8500000000000014,True,1,100000.0,1666.0,4610.000000000003,SHORT
ADANIPOWER,2022-05-11,1,54.0,53.5,gap_fill,2022-05-11 09:20:00,-2.049999999999997,-0.5578231292516999,0.5578231292516999,3.6750000000000003,0.0,44.8125,-0.9259,-1.0659,-0.5,False,1,100000.0,1851.0,-1065.9259259259259,LONG
ADANIPOWER,2022-05-16,-1,53.45,53.45,time,2022-05-16 15:00:00,2.5,0.6404391582799634,-0.6404391582799634,3.9035714285714285,0.0,63.20892857142857,0.0,-0.14,0.0,False,1,100000.0,1870.0,-140.0,SHORT
ADANIPOWER,2022-05-17,-1,56.15,56.15,time,2022-05-17 15:00:00,2.6999999999999957,0.6929422548120979,-0.6929422548120979,3.8964285714285714,0.0,65.89107142857142,0.0,-0.14,0.0,False,1,100000.0,1780.0,-140.0,SHORT
ADANIPOWER,2022-05-18,-1,58.95,58.95,time,2022-05-18 15:00:00,2.8000000000000043,0.7192660550458727,-0.7192660550458727,3.8928571428571423,0.0,68.68214285714286,0.0,-0.14,0.0,False,1,100000.0,1696.0,-140.0,SHORT
ADANIPOWER,2022-05-23,-1,65.55,65.55,time,2022-05-23 15:00:00,1.8999999999999915,0.5450819672131124,-0.5450819672131124,3.4857142857142853,0.0,74.2642857142857,0.0,-0.14,0.0,False,1,100000.0,1525.0,-140.0,SHORT
ADANIPOWER,2022-05-24,-1,68.65,65.55,gap_fill,2022-05-24 10:09:00,2.6500000000000057,0.760245901639346,-0.760245901639346,3.485714285714285,0.0,77.36428571428571,4.5157,4.3757,3.1000000000000085,True,1,100000.0,1456.0,4375.659140568111,SHORT
ADANIPOWER,2022-05-27,-1,64.35,64.55,time,2022-05-27 15:00:00,2.1999999999999957,0.5992217898832675,-0.5992217898832675,3.671428571428571,0.33266503406783715,73.52857142857142,-0.3108,-0.4508,-0.20000000000000284,False,1,100000.0,1554.0,-450.80031080031523,SHORT
ADANIPOWER,2022-06-01,1,61.4,61.4,time,2022-06-01 15:00:00,-2.5500000000000043,-0.7020648967551636,0.7020648967551636,3.6321428571428562,0.0,52.31964285714286,0.0,-0.14,0.0,False,1,100000.0,1628.0,-140.0,LONG
ADANIPOWER,2022-06-02,1,58.35,61.4,gap_fill,2022-06-02 09:51:00,-3.049999999999997,-0.8323586744639369,0.8323586744639369,3.664285714285714,0.0,49.18928571428572,5.2271,5.0871,3.049999999999997,True,1,100000.0,1713.0,5087.077977720646,LONG
ADANIPOWER,2022-08-18,-1,78.95,79.9,time,2022-08-18 15:00:00,1.8000000000000114,0.5846867749419996,-0.5846867749419996,3.0785714285714256,0.0,86.64642857142857,-1.2033,-1.3433,-0.9500000000000028,False,1,100000.0,1266.0,-1343.2932235592182,SHORT
ADANIPOWER,2022-08-19,-1,82.9,79.9,gap_fill,2022-08-19 12:15:00,1.6499999999999915,0.5255972696245711,-0.5255972696245711,3.139285714285712,0.0,90.74821428571428,3.6188,3.4788,3.0,True,1,100000.0,1206.0,3478.8178528347403,SHORT
ADANIPOWER,2022-08-23,1,84.0,82.2,time,2022-08-23 15:00:00,-2.299999999999997,-0.68076109936575,0.68076109936575,3.378571428571427,0.0,75.55357142857143,-2.1429,-2.2829,-1.7999999999999972,False,1,100000.0,1190.0,-2282.8571428571395,LONG
ADANIPOWER,2022-08-24,1,78.1,78.1,time,2022-08-24 15:00:00,-4.1000000000000085,-1.2020942408376996,1.2020942408376996,3.410714285714284,0.0,69.57321428571429,0.0,-0.14,0.0,False,1,100000.0,1280.0,-140.0,LONG
ADANIPOWER,2022-08-25,1,79.6,78.1,gap_fill,2022-08-25 09:20:00,-3.8999999999999915,-1.110885045778228,1.110885045778228,3.510714285714284,0.0,70.82321428571429,-1.8844,-2.0244,-1.5,False,2,50000.0,628.0,-1012.2110552763819,LONG
ADANIPOWER,2022-12-23,1,53.05,52.45,time,2022-12-23 15:00:00,-1.75,-0.8419243986254299,0.8419243986254299,2.078571428571428,0.0,47.85357142857143,-1.131,-1.271,-0.5999999999999943,False,1,100000.0,1885.0,-1271.0084825636086,LONG
ADANIPOWER,2022-12-26,1,49.8,52.45,gap_fill,2022-12-26 09:27:00,-2.6500000000000057,-1.2025931928687226,1.2025931928687226,2.203571428571428,0.0,44.29107142857143,5.3213,5.1813,2.6500000000000057,True,1,100000.0,2008.0,5181.285140562261,LONG
ADANIPOWER,2023-01-27,1,49.6,49.6,time,2023-01-27 15:00:00,-2.25,-1.25748502994012,1.25748502994012,1.7892857142857141,0.3404291239806821,45.12678571428572,0.0,-0.14,0.0,False,1,100000.0,2016.0,-140.0,LONG
ADANIPOWER,2023-01-31,1,44.75,44.75,time,2023-01-31 15:00:00,-2.3500000000000014,-1.2629558541266803,1.2629558541266803,1.8607142857142855,0.0,40.098214285714285,0.0,-0.14,0.0,False,2,50000.0,1117.0,-70.0,LONG
ADANIPOWER,2023-02-01,1,42.9,42.55,time,2023-02-01 15:00:00,-0.9500000000000028,-0.5165048543689336,0.5165048543689336,1.8392857142857142,0.0,38.301785714285714,-0.8159,-0.9559,-0.3500000000000014,False,2,50000.0,1165.0,-477.9254079254097,LONG
ADANIPOWER,2023-02-02,1,40.4,40.4,time,2023-02-02 15:00:00,-2.1499999999999986,-1.1488549618320603,1.1488549618320603,1.8714285714285717,0.0,35.72142857142857,0.0,-0.14,0.0,False,3,33333.333333333336,825.0,-46.66666666666667,LONG
ADANIPOWER,2023-02-03,1,38.4,38.4,time,2023-02-03 15:00:00,-2.0,-1.0687022900763357,1.0687022900763357,1.8714285714285717,0.0,33.72142857142857,0.0,-0.14,0.0,False,3,33333.333333333336,868.0,-46.66666666666667,LONG
ADANIPOWER,2023-02-06,1,36.45,36.45,time,2023-02-06 15:00:00,-1.9499999999999957,-1.0263157894736818,1.0263157894736818,1.9000000000000001,0.0,31.700000000000003,0.0,-0.14,0.0,False,2,50000.0,1371.0,-70.0,LONG
ADANIPOWER,2023-02-07,1,34.65,36.45,gap_fill,2023-02-07 10:47:00,-1.8000000000000043,-0.9545454545454571,0.9545454545454571,1.885714285714285,0.0,29.935714285714287,5.1948,5.0548,1.8000000000000043,True,1,100000.0,2886.0,5054.805194805208,LONG
ADANIPOWER,2023-02-09,1,34.55,34.55,time,2023-02-09 15:00:00,-1.8500000000000014,-0.9350180505415171,0.9350180505415171,1.9785714285714282,0.0,29.603571428571428,0.0,-0.14,0.0,False,1,100000.0,2894.0,-140.0,LONG
ADANIPOWER,2023-02-10,1,32.85,32.85,time,2023-02-10 15:00:00,-1.6999999999999957,-0.8469750889679696,0.8469750889679696,2.0071428571428567,0.0,27.83214285714286,0.0,-0.14,0.0,False,1,100000.0,3044.0,-140.0,LONG
ADANIPOWER,2023-02-13,1,31.2,31.2,time,2023-02-13 15:00:00,-1.6500000000000021,-0.7979274611398975,0.7979274611398975,2.0678571428571426,0.0,26.03035714285714,0.0,-0.14,0.0,False,1,100000.0,3205.0,-140.0,LONG
ADANIPOWER,2023-02-14,1,29.65,29.65,time,2023-02-14 15:00:00,-1.5500000000000007,-0.731871838111299,0.731871838111299,2.1178571428571424,0.0,24.355357142857144,0.0,-0.14,0.0,False,1,100000.0,3372.0,-140.0,LONG
ADANIPOWER,2023-02-15,1,28.15,28.15,time,2023-02-15 15:00:00,-1.5,-0.7046979865771812,0.7046979865771812,2.1285714285714286,0.0,22.82857142857143,0.0,-0.14,0.0,False,1,100000.0,3552.0,-140.0,LONG
ADANIPOWER,2023-02-22,-1,34.8,34.2,gap_fill,2023-02-22 09:21:00,1.1999999999999957,0.6473988439306334,-0.6473988439306334,1.8535714285714289,0.0,39.43392857142857,1.7241,1.5841,0.5999999999999943,True,2,50000.0,1436.0,792.0689655172333,SHORT
ADANIPOWER,2023-02-23,1,30.95,30.85,time,2023-02-23 15:00:00,-1.3000000000000007,-0.6740740740740743,0.6740740740740743,1.928571428571429,0.0,26.128571428571426,-0.3231,-0.4631,-0.09999999999999787,False,3,33333.333333333336,1077.0,-154.36725901992233,LONG
ADANIPOWER,2023-03-01,-1,30.7,30.7,time,2023-03-01 15:00:00,1.3500000000000014,0.7213740458015273,-0.7213740458015273,1.8714285714285719,0.0,35.378571428571426,0.0,-0.14,0.0,False,3,33333.333333333336,1085.0,-46.66666666666667,SHORT
ADANIPOWER,2023-03-02,-1,32.25,32.25,time,2023-03-02 15:00:00,1.5500000000000007,0.8410852713178297,-0.8410852713178297,1.8428571428571432,0.0,36.85714285714286,0.0,-0.14,0.0,False,2,50000.0,1550.0,-70.0,SHORT
ADANIPOWER,2023-03-03,-1,33.85,33.85,time,2023-03-03 15:00:00,1.6000000000000014,0.873294346978558,-0.873294346978558,1.8321428571428577,0.0,38.43035714285715,0.0,-0.14,0.0,False,3,33333.333333333336,984.0,-46.66666666666667,SHORT
ADANIPOWER,2023-03-06,-1,35.55,35.55,time,2023-03-06 15:00:00,1.6999999999999957,0.9296874999999973,-0.9296874999999973,1.8285714285714292,0.0,40.12142857142857,0.0,-0.14,0.0,False,3,33333.333333333336,937.0,-46.66666666666667,SHORT
ADANIPOWER,2023-03-08,-1,36.1,35.55,gap_fill,2023-03-08 09:21:00,1.0500000000000043,0.5708737864077692,-0.5708737864077692,1.8392857142857146,0.0,40.698214285714286,1.5235,1.3835,0.5500000000000043,True,3,33333.333333333336,923.0,461.18190212373435,SHORT
ADANIPOWER,2023-03-09,-1,39.2,39.2,time,2023-03-09 15:00:00,1.9000000000000057,1.0056710775047288,-1.0056710775047288,1.8892857142857142,0.0,43.92321428571429,0.0,-0.14,0.0,False,3,33333.333333333336,850.0,-46.66666666666667,SHORT
ADANIPOWER,2023-03-15,1,38.85,40.85,gap_fill,2023-03-15 13:39:00,-2.0,-0.9475465313028765,0.9475465313028765,2.1107142857142858,0.0,33.573214285714286,5.148,5.008,2.0,True,3,33333.333333333336,858.0,1669.3350493350495,LONG
ADANIPOWER,2023-03-31,-1,38.3,38.3,time,2023-03-31 15:00:00,1.6000000000000014,0.6588235294117654,-0.6588235294117654,2.4285714285714284,0.0,44.37142857142857,0.0,-0.14,0.0,False,1,100000.0,2610.0,-140.0,SHORT
ADANIPOWER,2023-05-02,-1,47.2,47.2,time,2023-05-02 15:00:00,1.0499999999999972,0.7538461538461518,-0.7538461538461518,1.3928571428571428,0.0,50.68214285714286,0.0,-0.14,0.0,False,1,100000.0,2118.0,-140.0,SHORT
ADANIPOWER,2023-05-22,-1,49.6,49.6,time,2023-05-22 15:00:00,1.5499999999999972,0.773618538324419,-0.773618538324419,2.0035714285714294,0.3545417248227177,54.60892857142858,0.0,-0.14,0.0,False,3,33333.333333333336,672.0,-46.66666666666667,SHORT
ADANIPOWER,2023-05-23,-1,52.05,52.05,time,2023-05-23 15:00:00,2.4499999999999957,1.218472468916516,-1.218472468916516,2.0107142857142866,0.0,57.07678571428571,0.0,-0.14,0.0,False,3,33333.333333333336,640.0,-46.66666666666667,SHORT
ADANIPOWER,2024-03-14,1,102.95,105.65,gap_fill,2024-03-14 09:25:00,-5.25,-1.5506329113924053,1.5506329113924053,3.3857142857142852,0.0,94.4857142857143,2.6226,2.4826,2.700000000000003,True,1,100000.0,971.0,2482.6323457989347,LONG
ADANIPOWER,2024-04-02,-1,117.7,117.7,time,2024-04-02 15:00:00,2.9000000000000057,0.6023738872403573,-0.6023738872403573,4.814285714285714,0.0,129.7357142857143,0.0,-0.14,0.0,False,1,100000.0,849.0,-140.0,SHORT
ADANIPOWER,2025-09-23,-1,167.4,170.25,gap_fill,2025-09-23 09:20:00,9.650000000000006,1.4319024907260212,-1.4319024907260212,6.739285714285713,0.0,184.24821428571428,-1.7025,-1.8425,-2.8499999999999943,False,1,100000.0,597.0,-1842.5089605734731,SHORT
ASIANPAINT,2025-06-23,1,2265.6,2263.5,time,2025-06-23 15:00:00,-18.300000000000182,-0.5643171806167452,0.5643171806167452,32.42857142857146,0.3596690664213195,2184.5285714285715,-0.0927,-0.2327,-2.099999999999909,False,1,100000.0,44.0,-232.6906779660977,LONG
ATGL,2021-06-15,1,1467.7,1467.7,time,2021-06-15 15:00:00,-77.20000000000005,-0.9715929521754773,0.9715929521754773,79.45714285714284,0.0,1269.057142857143,0.0,-0.14,0.0,False,3,33333.333333333336,22.0,-46.66666666666667,LONG
ATGL,2021-06-16,1,1394.35,1394.35,time,2021-06-16 15:00:00,-73.35000000000014,-0.9168750000000017,0.9168750000000017,80.0,0.0,1194.35,0.0,-0.14,0.0,False,3,33333.333333333336,23.0,-46.66666666666667,LONG
ATGL,2021-06-17,1,1324.65,1324.65,time,2021-06-17 15:00:00,-69.69999999999982,-0.8823981552651782,0.8823981552651782,78.98928571428573,0.0,1127.1767857142859,0.0,-0.14,0.0,False,3,33333.333333333336,25.0,-46.66666666666667,LONG
ATGL,2021-06-18,1,1258.45,1258.45,time,2021-06-18 15:00:00,-66.20000000000005,-0.8114165645246022,0.8114165645246022,81.58571428571429,0.0,1054.4857142857143,0.0,-0.14,0.0,False,3,33333.333333333336,26.0,-46.66666666666667,LONG
ATGL,2021-06-21,1,1195.55,1258.45,gap_fill,2021-06-21 12:22:00,-62.90000000000009,-0.7557825172724552,0.7557825172724552,83.22500000000001,0.0,987.4875,5.2612,5.1212,62.90000000000009,True,3,33333.333333333336,27.0,1707.0589547349225,LONG
ATGL,2021-06-22,-1,1370.0,1387.4,time,2021-06-22 15:00:00,57.65000000000009,0.6785489091596967,-0.6785489091596967,84.96071428571429,0.0,1582.4017857142858,-1.2701,-1.4101,-17.40000000000009,False,3,33333.333333333336,24.0,-470.02433090024556,SHORT
ATGL,2021-06-24,1,1251.95,1251.95,time,2021-06-24 15:00:00,-66.04999999999995,-0.8635599551737012,0.8635599551737012,76.4857142857143,0.0,1060.7357142857143,0.0,-0.14,0.0,False,1,100000.0,79.0,-140.0,LONG
ATGL,2021-06-25,1,1189.4,1189.4,time,2021-06-25 15:00:00,-62.549999999999955,-0.8200589970501468,0.8200589970501468,76.275,0.0,998.7125000000001,0.0,-0.14,0.0,False,1,100000.0,84.0,-140.0,LONG
ATGL,2021-06-28,1,1129.95,1129.95,time,2021-06-28 15:00:00,-59.450000000000045,-0.8212541319256013,0.8212541319256013,72.38928571428572,0.0,948.9767857142857,0.0,-0.14,0.0,False,3,33333.333333333336,29.0,-46.66666666666667,LONG
ATGL,2021-06-29,1,1073.5,1073.5,time,2021-06-29 15:00:00,-56.450000000000045,-0.7871905971412925,0.7871905971412925,71.71071428571429,0.0,894.2232142857142,0.0,-0.14,0.0,False,1,100000.0,93.0,-140.0,LONG
ATGL,2021-06-30,1,1019.85,1019.85,time,2021-06-30 15:00:00,-53.64999999999998,-0.7576154932418798,0.7576154932418798,70.81428571428572,0.0,842.8142857142857,0.0,-0.14,0.0,False,1,100000.0,98.0,-140.0,LONG
ATGL,2021-07-01,1,968.9,968.9,time,2021-07-01 15:00:00,-50.950000000000045,-0.711131050296596,0.711131050296596,71.64642857142857,0.0,789.7839285714285,0.0,-0.14,0.0,False,2,50000.0,51.0,-70.0,LONG
ATGL,2021-07-02,1,920.5,920.5,time,2021-07-02 15:00:00,-48.39999999999998,-0.6692345679012341,0.6692345679012341,72.32142857142858,0.0,739.6964285714286,0.0,-0.14,0.0,False,3,33333.333333333336,36.0,-46.66666666666667,LONG
ATGL,2021-07-05,1,874.5,874.5,time,2021-07-05 15:00:00,-46.0,-0.6613267611419182,0.6613267611419182,69.55714285714286,0.0,700.6071428571429,0.0,-0.14,0.0,False,3,33333.333333333336,38.0,-46.66666666666667,LONG
ATGL,2021-07-06,1,830.8,874.5,gap_fill,2021-07-06 09:46:00,-43.700000000000045,-0.6490558030978152,0.6490558030978152,67.32857142857144,0.0,662.4785714285714,5.26,5.12,43.700000000000045,True,3,33333.333333333336,40.0,1706.6634569090054,LONG
ATGL,2021-07-07,1,881.8,890.0,time,2021-07-07 15:00:00,-45.90000000000009,-0.6717190194951144,0.6717190194951144,68.33214285714287,0.0,710.9696428571428,0.9299,0.7899,8.200000000000045,True,1,100000.0,113.0,789.916080743938,LONG
ATGL,2021-08-05,-1,895.0,886.0,gap_fill,2021-08-05 10:27:00,26.0,0.5065404954077373,-0.5065404954077373,51.32857142857143,0.4593983204600147,1023.3214285714286,1.0056,0.8656,9.0,True,1,100000.0,111.0,865.586592178771,SHORT
ATGL,2021-08-20,-1,1072.85,1072.85,time,2021-08-20 15:00:00,51.049999999999955,1.1660004894363314,-1.1660004894363314,43.78214285714286,0.0,1182.305357142857,0.0,-0.14,0.0,False,2,50000.0,46.0,-70.0,SHORT
ATGL,2021-08-23,-1,1118.0,1126.45,time,2021-08-23 15:00:00,53.15000000000009,1.2117905708004257,-1.2117905708004257,43.86071428571428,0.0,1227.6517857142858,-0.7558,-0.8958,-8.450000000000045,False,2,50000.0,44.0,-447.90697674418806,SHORT
ATGL,2021-08-24,-1,1182.75,1182.75,time,2021-08-24 15:00:00,55.549999999999955,1.2499196399871413,-1.2499196399871413,44.44285714285714,0.0,1293.857142857143,0.0,-0.14,0.0,False,3,33333.333333333336,28.0,-46.66666666666667,SHORT
